"ubigeo","departamento","provincia","distrito","edad","sexo","poblacion","fuente_base","variable_edad","variable_sexo","selection","fetched_at","redatam_table_url"
"150105","LIMA","LIMA","BREÑA",40,"Hombre",575,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",41,"Hombre",578,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",42,"Hombre",572,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",43,"Hombre",559,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",44,"Hombre",492,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",45,"Hombre",494,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",46,"Hombre",506,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",47,"Hombre",510,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",48,"Hombre",499,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",49,"Hombre",495,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",50,"Hombre",428,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
"150105","LIMA","LIMA","BREÑA",51,"Hombre",484,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_150105.sel","2026-05-03T17:03:47-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\72505\~tmp_7250501.htm&TYPE=TMP"
